,Student ID,student_name,gender,grade,school_name,reading_score,math_score
29511,29511,Linda Wilson,F,12th,Rodriguez High School,86,91
29512,29512,Julie Wells,F,10th,Rodriguez High School,77,60
29513,29513,Jennifer Mosley,F,10th,Rodriguez High School,97,58
29514,29514,Derek Green,M,9th,Rodriguez High School,75,99
29515,29515,Michelle Porter DDS,F,11th,Rodriguez High School,81,75
29516,29516,Renee Reeves,F,10th,Rodriguez High School,97,81
29517,29517,Jordan White,M,12th,Rodriguez High School,82,93
29518,29518,Carolyn May,F,11th,Rodriguez High School,66,60
29519,29519,Ernest Burke,M,9th,Rodriguez High School,80,64
29520,29520,Jeffrey Gonzales,M,10th,Rodriguez High School,68,96
29521,29521,Larry Nunez,M,12th,Rodriguez High School,81,57
29522,29522,Ryan Gomez II,M,10th,Rodriguez High School,89,73
29523,29523,Linda Tucker,F,9th,Rodriguez High School,78,80
29524,29524,Thomas Sanders,M,10th,Rodriguez High School,73,66
29525,29525,Jesse Nguyen,M,9th,Rodriguez High School,72,91
29526,29526,Alexis Bates,F,9th,Rodriguez High School,85,58
29527,29527,Christopher Herrera,M,11th,Rodriguez High School,91,64
29528,29528,Jason Harrington,M,11th,Rodriguez High School,99,63
29529,29529,Ashley Marshall,F,9th,Rodriguez High School,79,76
29530,29530,Michaela Campbell,F,10th,Rodriguez High School,91,88
29531,29531,Amanda Griffin,F,11th,Rodriguez High School,72,68
29532,29532,Alexandra Henderson,F,9th,Rodriguez High School,91,93
29533,29533,Ross Gentry,M,12th,Rodriguez High School,89,78
29534,29534,Kristy Adkins,F,9th,Rodriguez High School,86,68
29535,29535,James Guzman,M,12th,Rodriguez High School,64,57
29536,29536,Caitlin Jacobson,F,12th,Rodriguez High School,71,55
29537,29537,Melissa Campos,F,11th,Rodriguez High School,93,70
29538,29538,Lee Wilson,M,12th,Rodriguez High School,90,97
29539,29539,Tonya Butler,F,9th,Rodriguez High School,77,82
29540,29540,Peggy Reynolds,F,10th,Rodriguez High School,94,82
29541,29541,Terry Hatfield,M,10th,Rodriguez High School,69,67
29542,29542,Andre Mann,M,12th,Rodriguez High School,86,56
29543,29543,Shawn Berger,M,11th,Rodriguez High School,81,96
29544,29544,Terry Price,M,11th,Rodriguez High School,98,65
29545,29545,Stacy Cunningham,F,12th,Rodriguez High School,63,56
29546,29546,Ashley Cooper,F,11th,Rodriguez High School,65,90
29547,29547,Benjamin Rose,M,9th,Rodriguez High School,69,67
29548,29548,Jason Greene,M,12th,Rodriguez High School,97,91
29549,29549,David Evans,M,10th,Rodriguez High School,81,71
29550,29550,Melissa Wagner,F,11th,Rodriguez High School,64,92
29551,29551,Austin Morrison,M,10th,Rodriguez High School,85,66
29552,29552,Brent Ramirez,M,9th,Rodriguez High School,98,91
29553,29553,Lori Burnett,F,11th,Rodriguez High School,69,93
29554,29554,Heather Drake,F,9th,Rodriguez High School,68,64
29555,29555,Aaron Jackson,M,9th,Rodriguez High School,92,98
29556,29556,Sheila Bennett,F,9th,Rodriguez High School,97,87
29557,29557,Cheryl Herrera,F,12th,Rodriguez High School,78,69
29558,29558,Anna Olson,F,12th,Rodriguez High School,91,82
29559,29559,Bryan Aguirre,M,12th,Rodriguez High School,85,76
29560,29560,Lauren Mosley,F,10th,Rodriguez High School,90,70
29561,29561,Amy Andrews,F,9th,Rodriguez High School,97,85
29562,29562,Angela Hall,F,10th,Rodriguez High School,79,73
29563,29563,Kathryn Goodwin,F,9th,Rodriguez High School,95,59
29564,29564,Nathan Moore,M,9th,Rodriguez High School,65,77
29565,29565,Teresa Carter,F,12th,Rodriguez High School,96,72
29566,29566,Jason Wood,M,12th,Rodriguez High School,76,95
29567,29567,Michael Lee,M,10th,Rodriguez High School,83,71
29568,29568,David Wilson,M,9th,Rodriguez High School,98,69
29569,29569,Angela Scott,F,9th,Rodriguez High School,88,96
29570,29570,Edward Santiago,M,10th,Rodriguez High School,68,64
29571,29571,Robert Evans,M,12th,Rodriguez High School,66,68
29572,29572,Joseph Fisher,M,10th,Rodriguez High School,70,85
29573,29573,David Smith,M,11th,Rodriguez High School,66,99
29574,29574,Matthew Ramsey,M,10th,Rodriguez High School,73,78
29575,29575,Andrew Gates,M,10th,Rodriguez High School,63,93
29576,29576,Sharon Friedman,F,12th,Rodriguez High School,76,73
29577,29577,Katherine Brown,F,11th,Rodriguez High School,64,73
29578,29578,Laura Castillo,F,10th,Rodriguez High School,90,86
29579,29579,Logan Russell,M,11th,Rodriguez High School,79,67
29580,29580,Michelle Clark,F,9th,Rodriguez High School,64,82
29581,29581,Melissa Stewart,F,9th,Rodriguez High School,88,83
29582,29582,Deborah Harris,F,9th,Rodriguez High School,92,70
29583,29583,Tyler Jones,M,10th,Rodriguez High School,82,70
29584,29584,Steven Lee,M,9th,Rodriguez High School,76,91
29585,29585,Kaitlin Harvey,F,11th,Rodriguez High School,97,57
29586,29586,Cynthia Mendoza,F,9th,Rodriguez High School,75,87
29587,29587,Tyler Jones,M,9th,Rodriguez High School,95,57
29588,29588,Brian Martin,M,9th,Rodriguez High School,85,77
29589,29589,Richard Scott,M,9th,Rodriguez High School,99,56
29590,29590,Kerry Andersen,M,11th,Rodriguez High School,64,79
29591,29591,John Parker,M,9th,Rodriguez High School,76,94
29592,29592,Ashley Sanchez,F,11th,Rodriguez High School,96,78
29593,29593,Alex Cooper,M,9th,Rodriguez High School,74,60
29594,29594,Gregory Hughes,M,10th,Rodriguez High School,83,75
29595,29595,John Campbell,M,9th,Rodriguez High School,96,71
29596,29596,Trevor Barber,M,10th,Rodriguez High School,88,87
29597,29597,Nancy Byrd,F,10th,Rodriguez High School,86,60
29598,29598,Mrs. Rachel Hensley,F,11th,Rodriguez High School,70,84
29599,29599,Matthew Campbell,M,12th,Rodriguez High School,71,92
29600,29600,Laura Williams,F,12th,Rodriguez High School,71,84
29601,29601,Monica Lee,F,10th,Rodriguez High School,86,75
29602,29602,Lynn Steele,F,9th,Rodriguez High School,63,84
29603,29603,Thomas Smith,M,9th,Rodriguez High School,64,58
29604,29604,Christopher Olson,M,10th,Rodriguez High School,98,62
29605,29605,Wayne Fowler,M,11th,Rodriguez High School,75,79
29606,29606,David Harmon,M,9th,Rodriguez High School,75,93
29607,29607,Devin Hicks,M,9th,Rodriguez High School,84,78
29608,29608,Ryan Evans,M,9th,Rodriguez High School,89,60
29609,29609,Savannah Alexander,F,9th,Rodriguez High School,93,82
29610,29610,Tony Ruiz,M,11th,Rodriguez High School,97,70
29611,29611,Alejandro Simpson,M,11th,Rodriguez High School,93,78
29612,29612,Ronald Brown,M,11th,Rodriguez High School,68,56
29613,29613,Richard West,M,10th,Rodriguez High School,80,84
29614,29614,Michelle Long,F,11th,Rodriguez High School,88,60
29615,29615,John Brown,M,11th,Rodriguez High School,73,88
29616,29616,Donald Gordon,M,12th,Rodriguez High School,74,86
29617,29617,Melissa Shannon,F,9th,Rodriguez High School,74,96
29618,29618,Eric Ward,M,9th,Rodriguez High School,88,90
29619,29619,Joan Rice,F,10th,Rodriguez High School,79,77
29620,29620,Alexa Hayes,F,10th,Rodriguez High School,75,76
29621,29621,Kimberly Watson,F,9th,Rodriguez High School,81,60
29622,29622,Cody Nguyen,M,9th,Rodriguez High School,92,88
29623,29623,Aaron Meyers,M,10th,Rodriguez High School,87,62
29624,29624,Aaron Welch,M,11th,Rodriguez High School,98,69
29625,29625,Laurie Carrillo,F,11th,Rodriguez High School,72,90
29626,29626,Joshua Wilson,M,9th,Rodriguez High School,87,64
29627,29627,Vincent Hill,M,10th,Rodriguez High School,68,89
29628,29628,Mrs. Cynthia Lawrence,F,9th,Rodriguez High School,68,63
29629,29629,Mark Norris,M,10th,Rodriguez High School,96,81
29630,29630,Ashley Aguirre,F,11th,Rodriguez High School,87,59
29631,29631,Shannon Braun,F,9th,Rodriguez High School,87,73
29632,29632,Jonathon Ortega,M,10th,Rodriguez High School,73,67
29633,29633,Noah Chandler,M,9th,Rodriguez High School,95,74
29634,29634,Austin Gordon,M,10th,Rodriguez High School,95,69
29635,29635,Erik Gentry,M,11th,Rodriguez High School,94,58
29636,29636,Mariah Jackson,F,11th,Rodriguez High School,84,70
29637,29637,William Mckenzie,M,9th,Rodriguez High School,82,57
29638,29638,Melissa Taylor,F,11th,Rodriguez High School,99,76
29639,29639,Michael Barry,M,9th,Rodriguez High School,94,60
29640,29640,Sarah King,F,10th,Rodriguez High School,92,84
29641,29641,Jeffrey Figueroa,M,11th,Rodriguez High School,68,70
29642,29642,Daniel Smith,M,12th,Rodriguez High School,70,76
29643,29643,Linda Lawson,F,9th,Rodriguez High School,76,72
29644,29644,Steven Davies,M,10th,Rodriguez High School,81,55
29645,29645,Daniel Thompson,M,12th,Rodriguez High School,95,58
29646,29646,Daniel Hall,M,12th,Rodriguez High School,63,90
29647,29647,Stephanie Davis,F,11th,Rodriguez High School,78,67
29648,29648,Julia Johnson,F,11th,Rodriguez High School,75,87
29649,29649,Michael Frost,M,11th,Rodriguez High School,73,66
29650,29650,Beth Goodwin,F,10th,Rodriguez High School,96,90
29651,29651,George Miller,M,10th,Rodriguez High School,64,82
29652,29652,Steven Brown,M,9th,Rodriguez High School,67,56
29653,29653,Nicholas Duncan,M,9th,Rodriguez High School,73,67
29654,29654,Stacy Taylor,F,9th,Rodriguez High School,86,70
29655,29655,Scott Morris,M,12th,Rodriguez High School,80,59
29656,29656,Mary Burton,F,12th,Rodriguez High School,80,96
29657,29657,Elizabeth Potts,F,9th,Rodriguez High School,85,85
29658,29658,Jennifer Cooper,F,12th,Rodriguez High School,68,59
29659,29659,Christian Martinez,M,9th,Rodriguez High School,90,82
29660,29660,Mark Greene,M,9th,Rodriguez High School,68,60
29661,29661,Allen Gross,M,10th,Rodriguez High School,93,94
29662,29662,Daniel Ramirez,M,11th,Rodriguez High School,84,68
29663,29663,Curtis Fitzpatrick,M,11th,Rodriguez High School,93,86
29664,29664,Matthew Pratt,M,10th,Rodriguez High School,66,57
29665,29665,Lisa Hudson,F,11th,Rodriguez High School,95,87
29666,29666,Douglas Sandoval,M,9th,Rodriguez High School,75,72
29667,29667,Jeremy Smith,M,11th,Rodriguez High School,84,86
29668,29668,Alex Osborne,M,9th,Rodriguez High School,90,98
29669,29669,Katrina Murillo,F,11th,Rodriguez High School,91,97
29670,29670,Roberto Allen,M,12th,Rodriguez High School,94,62
29671,29671,Michael Hester,M,11th,Rodriguez High School,84,63
29672,29672,Jeffrey Graham,M,10th,Rodriguez High School,68,81
29673,29673,Christopher Carr,M,9th,Rodriguez High School,95,86
29674,29674,Aaron Schultz,M,11th,Rodriguez High School,90,89
29675,29675,William Ferguson,M,11th,Rodriguez High School,82,69
29676,29676,Peggy Duffy,F,12th,Rodriguez High School,94,86
29677,29677,Joseph Zamora,M,9th,Rodriguez High School,94,64
29678,29678,Patricia Warren,F,9th,Rodriguez High School,79,71
29679,29679,Andrew Mckenzie,M,11th,Rodriguez High School,66,85
29680,29680,Jordan Delgado,F,10th,Rodriguez High School,85,60
29681,29681,Kenneth Johnson,M,11th,Rodriguez High School,87,92
29682,29682,Tammy Smith,F,9th,Rodriguez High School,77,94
29683,29683,James Bradley,M,10th,Rodriguez High School,66,81
29684,29684,Zachary Ramos,M,11th,Rodriguez High School,98,99
29685,29685,Jaime Lloyd,F,9th,Rodriguez High School,73,73
29686,29686,Andrea Alvarez,F,9th,Rodriguez High School,69,63
29687,29687,Scott White,M,10th,Rodriguez High School,68,64
29688,29688,Nicole Savage,F,9th,Rodriguez High School,94,55
29689,29689,Andrew Crawford,M,9th,Rodriguez High School,82,58
29690,29690,Aaron Deleon,M,9th,Rodriguez High School,96,84
29691,29691,Jesse Becker,M,10th,Rodriguez High School,87,92
29692,29692,Gregory Romero,M,10th,Rodriguez High School,64,61
29693,29693,Kara Bailey,F,9th,Rodriguez High School,64,77
29694,29694,Jon Little,M,10th,Rodriguez High School,92,61
29695,29695,Jessica Green,F,12th,Rodriguez High School,63,88
29696,29696,Glenda Conner,F,10th,Rodriguez High School,63,57
29697,29697,Denise Johnson,F,12th,Rodriguez High School,92,70
29698,29698,Shane Porter,M,10th,Rodriguez High School,77,86
29699,29699,Jason Green,M,11th,Rodriguez High School,73,58
29700,29700,Joseph Hamilton,M,10th,Rodriguez High School,98,95
29701,29701,Jose White,M,12th,Rodriguez High School,78,97
29702,29702,Hunter Brown,M,12th,Rodriguez High School,83,67
29703,29703,Heather Bauer,F,9th,Rodriguez High School,87,72
29704,29704,Anthony Krause,M,11th,Rodriguez High School,75,84
29705,29705,Joel Morrison,M,11th,Rodriguez High School,89,78
29706,29706,Michael Harris,M,10th,Rodriguez High School,85,71
29707,29707,Lindsay King,F,10th,Rodriguez High School,90,99
29708,29708,Tammy Cooper,F,11th,Rodriguez High School,96,59
29709,29709,Nancy Carpenter,F,9th,Rodriguez High School,79,64
29710,29710,Andrea Howard,F,10th,Rodriguez High School,97,97
29711,29711,Robert Rodriguez,M,10th,Rodriguez High School,73,72
29712,29712,Matthew Berry,M,9th,Rodriguez High School,67,98
29713,29713,Darryl Turner,M,10th,Rodriguez High School,77,97
29714,29714,Christopher Adams,M,11th,Rodriguez High School,70,74
29715,29715,Jane Love,F,11th,Rodriguez High School,70,73
29716,29716,Wayne Reyes,M,12th,Rodriguez High School,80,88
29717,29717,Samantha Wilcox,F,11th,Rodriguez High School,81,72
29718,29718,Lisa Collier,F,10th,Rodriguez High School,91,70
29719,29719,Ashley Perez,F,10th,Rodriguez High School,85,58
29720,29720,Kelly Smith,F,9th,Rodriguez High School,74,63
29721,29721,Jasmine Barrett,F,10th,Rodriguez High School,73,97
29722,29722,Judy Mata,F,11th,Rodriguez High School,99,61
29723,29723,Karen Gomez,F,9th,Rodriguez High School,82,95
29724,29724,Rebecca Garner,F,9th,Rodriguez High School,69,57
29725,29725,Amanda Richmond,F,11th,Rodriguez High School,66,99
29726,29726,Brandy Anderson,F,12th,Rodriguez High School,98,56
29727,29727,Harold Taylor,M,10th,Rodriguez High School,88,69
29728,29728,Matthew Burnett,M,10th,Rodriguez High School,91,90
29729,29729,Sandra Burke,F,11th,Rodriguez High School,83,68
29730,29730,Melissa Gonzalez DVM,F,9th,Rodriguez High School,72,65
29731,29731,Gina Moss,F,12th,Rodriguez High School,74,67
29732,29732,Timothy Fitzgerald,M,9th,Rodriguez High School,76,74
29733,29733,Donna Kennedy,F,11th,Rodriguez High School,96,75
29734,29734,Jason Castillo,M,9th,Rodriguez High School,90,73
29735,29735,Desiree Guzman,F,12th,Rodriguez High School,64,75
29736,29736,Edward Stevens,M,11th,Rodriguez High School,77,65
29737,29737,Lee Shaw,M,12th,Rodriguez High School,85,68
29738,29738,Cindy Dominguez,F,12th,Rodriguez High School,76,58
29739,29739,Christina Clark,F,10th,Rodriguez High School,85,55
29740,29740,Nicholas Henderson,M,11th,Rodriguez High School,71,74
29741,29741,Max Nguyen,M,10th,Rodriguez High School,70,58
29742,29742,Kimberly Morris,F,11th,Rodriguez High School,96,78
29743,29743,Chad Morris,M,9th,Rodriguez High School,96,97
29744,29744,John Nguyen,M,12th,Rodriguez High School,76,76
29745,29745,Heather Howe,F,12th,Rodriguez High School,63,65
29746,29746,Rebecca Moore,F,10th,Rodriguez High School,66,81
29747,29747,April Parker,F,9th,Rodriguez High School,67,59
29748,29748,Robert Elliott,M,11th,Rodriguez High School,65,58
29749,29749,Richard Morrison,M,10th,Rodriguez High School,77,61
29750,29750,Julia Williams,F,12th,Rodriguez High School,96,80
29751,29751,Candace Torres,F,11th,Rodriguez High School,82,74
29752,29752,Heather Miller,F,9th,Rodriguez High School,71,95
29753,29753,Nicole Scott,F,11th,Rodriguez High School,87,65
29754,29754,Jeffrey James,M,9th,Rodriguez High School,74,56
29755,29755,Lawrence Lane,M,12th,Rodriguez High School,79,83
29756,29756,Julia Durham,F,12th,Rodriguez High School,75,77
29757,29757,Dr. Laura Tyler,F,11th,Rodriguez High School,90,73
29758,29758,Bob Erickson,M,11th,Rodriguez High School,92,85
29759,29759,Tara Townsend,F,12th,Rodriguez High School,82,59
29760,29760,Kevin Johnson,M,11th,Rodriguez High School,84,63
29761,29761,Natasha Jensen,F,11th,Rodriguez High School,82,57
29762,29762,Nicole Ruiz,F,12th,Rodriguez High School,68,66
29763,29763,Nancy Clark,F,11th,Rodriguez High School,92,95
29764,29764,Valerie Young,F,12th,Rodriguez High School,65,59
29765,29765,Eric Hunt,M,11th,Rodriguez High School,64,61
29766,29766,Christopher Hopkins,M,9th,Rodriguez High School,95,86
29767,29767,Brad Green,M,10th,Rodriguez High School,63,80
29768,29768,Stephanie Hicks,F,12th,Rodriguez High School,68,61
29769,29769,Tonya Park,F,11th,Rodriguez High School,79,74
29770,29770,Jill Carroll,F,11th,Rodriguez High School,80,63
29771,29771,Sherry Smith,F,11th,Rodriguez High School,88,80
29772,29772,Sharon Rogers,F,10th,Rodriguez High School,80,86
29773,29773,Robin Washington,F,9th,Rodriguez High School,79,60
29774,29774,Howard Harris,M,10th,Rodriguez High School,93,72
29775,29775,Vincent Marshall,M,12th,Rodriguez High School,69,86
29776,29776,Erik Smith Jr.,M,12th,Rodriguez High School,76,55
29777,29777,Daniel Flores,M,10th,Rodriguez High School,65,74
29778,29778,James Frazier,M,12th,Rodriguez High School,66,69
29779,29779,Angie Clarke DVM,F,11th,Rodriguez High School,70,83
29780,29780,Jeffrey Morgan,M,9th,Rodriguez High School,72,57
29781,29781,Bruce Raymond,M,11th,Rodriguez High School,78,55
29782,29782,Thomas Butler,M,12th,Rodriguez High School,64,72
29783,29783,Sean Robinson,M,12th,Rodriguez High School,63,65
29784,29784,Donna King,F,11th,Rodriguez High School,70,81
29785,29785,Kathleen Taylor,F,11th,Rodriguez High School,92,83
29786,29786,Mackenzie Fernandez,F,11th,Rodriguez High School,79,87
29787,29787,Jamie Crawford,F,12th,Rodriguez High School,80,67
29788,29788,Sharon Nguyen,F,10th,Rodriguez High School,64,65
29789,29789,Joel Mcdonald,M,10th,Rodriguez High School,79,89
29790,29790,Deanna Love,F,10th,Rodriguez High School,88,55
29791,29791,Ethan Ingram,M,9th,Rodriguez High School,67,95
29792,29792,Laurie Ross,F,9th,Rodriguez High School,81,75
29793,29793,Jennifer Raymond,F,11th,Rodriguez High School,99,82
29794,29794,Wesley Gardner,M,10th,Rodriguez High School,72,67
29795,29795,Suzanne Mcknight,F,11th,Rodriguez High School,98,91
29796,29796,Andrea Rios,F,10th,Rodriguez High School,71,91
29797,29797,Michael Aguilar,M,9th,Rodriguez High School,87,92
29798,29798,Roger Ritter,M,12th,Rodriguez High School,91,55
29799,29799,Tracy Bartlett,F,10th,Rodriguez High School,86,89
29800,29800,Mark Martin,M,9th,Rodriguez High School,81,66
29801,29801,Kathy Williams,F,9th,Rodriguez High School,98,56
29802,29802,Nathan Kemp,M,9th,Rodriguez High School,83,74
29803,29803,Katherine Larson,F,11th,Rodriguez High School,91,89
29804,29804,Crystal Hess,F,9th,Rodriguez High School,94,84
29805,29805,Dana Barnett,F,10th,Rodriguez High School,77,68
29806,29806,Rodney Martin,M,9th,Rodriguez High School,68,88
29807,29807,Robert Jones,M,10th,Rodriguez High School,82,84
29808,29808,Michelle Johnson,F,10th,Rodriguez High School,86,76
29809,29809,David Carson,M,9th,Rodriguez High School,99,92
29810,29810,John Allison,M,12th,Rodriguez High School,79,73
29811,29811,Dakota Sanchez,M,9th,Rodriguez High School,63,75
29812,29812,Jennifer Garrett,F,9th,Rodriguez High School,89,58
29813,29813,Lisa Baird,F,10th,Rodriguez High School,82,77
29814,29814,Stephanie Garcia,F,11th,Rodriguez High School,73,57
29815,29815,Elizabeth Stevens,F,11th,Rodriguez High School,86,83
29816,29816,Vanessa Hill,F,10th,Rodriguez High School,70,68
29817,29817,Anna Espinoza,F,9th,Rodriguez High School,71,66
29818,29818,Donna Gutierrez,F,12th,Rodriguez High School,78,95
