,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
12794,12794,Brenda Martin,F,11th,Griffin High School,98,88,4,Charter,1468,917500
12795,12795,Trevor Delgado,M,10th,Griffin High School,96,89,4,Charter,1468,917500
12796,12796,Sabrina Wagner,F,10th,Griffin High School,72,79,4,Charter,1468,917500
12797,12797,Sara Simpson,F,12th,Griffin High School,79,74,4,Charter,1468,917500
12798,12798,Michael Brown,M,11th,Griffin High School,87,76,4,Charter,1468,917500
12799,12799,Kimberly Myers,F,10th,Griffin High School,82,78,4,Charter,1468,917500
12800,12800,Jeffrey Thomas,M,10th,Griffin High School,72,99,4,Charter,1468,917500
12801,12801,Heather Thornton,F,10th,Griffin High School,81,91,4,Charter,1468,917500
12802,12802,Jennifer Ramirez,F,11th,Griffin High School,81,69,4,Charter,1468,917500
12803,12803,Nicholas Thomas,M,9th,Griffin High School,96,84,4,Charter,1468,917500
12804,12804,Courtney Mora,F,9th,Griffin High School,73,90,4,Charter,1468,917500
12805,12805,Casey Riley,M,12th,Griffin High School,87,78,4,Charter,1468,917500
12806,12806,Mr. Eduardo James,M,9th,Griffin High School,87,73,4,Charter,1468,917500
12807,12807,Melissa Griffin,F,10th,Griffin High School,93,99,4,Charter,1468,917500
12808,12808,Stephen Martinez,M,11th,Griffin High School,91,77,4,Charter,1468,917500
12809,12809,Brittany Cruz,F,9th,Griffin High School,76,95,4,Charter,1468,917500
12810,12810,Patricia Travis,F,10th,Griffin High School,70,91,4,Charter,1468,917500
12811,12811,Christian Johnson,M,12th,Griffin High School,87,71,4,Charter,1468,917500
12812,12812,James Brooks,M,9th,Griffin High School,79,99,4,Charter,1468,917500
12813,12813,Alexander Sanchez,M,10th,Griffin High School,85,93,4,Charter,1468,917500
12814,12814,Juan Spence,M,11th,Griffin High School,83,89,4,Charter,1468,917500
12815,12815,Jeremy Smith,M,12th,Griffin High School,94,88,4,Charter,1468,917500
12816,12816,Mr. Michael Cook,M,9th,Griffin High School,80,70,4,Charter,1468,917500
12817,12817,Lynn Wyatt,F,12th,Griffin High School,69,96,4,Charter,1468,917500
12818,12818,Elizabeth Coleman,F,12th,Griffin High School,98,69,4,Charter,1468,917500
12819,12819,Erik Peterson,M,12th,Griffin High School,69,94,4,Charter,1468,917500
12820,12820,Sheila Salazar,F,12th,Griffin High School,97,81,4,Charter,1468,917500
12821,12821,Rebecca Morgan,F,10th,Griffin High School,92,86,4,Charter,1468,917500
12822,12822,Renee Torres,F,10th,Griffin High School,74,82,4,Charter,1468,917500
12823,12823,Paula Gonzalez,F,10th,Griffin High School,73,78,4,Charter,1468,917500
12824,12824,Kenneth Smith,M,9th,Griffin High School,82,88,4,Charter,1468,917500
12825,12825,Mark George,M,12th,Griffin High School,84,74,4,Charter,1468,917500
12826,12826,Mr. David Hill,M,9th,Griffin High School,76,83,4,Charter,1468,917500
12827,12827,Lauren Spence,F,9th,Griffin High School,88,75,4,Charter,1468,917500
12828,12828,Joseph Scott,M,9th,Griffin High School,94,82,4,Charter,1468,917500
12829,12829,Erica Martinez,F,11th,Griffin High School,92,70,4,Charter,1468,917500
12830,12830,Desiree Reed,F,10th,Griffin High School,92,80,4,Charter,1468,917500
12831,12831,Kevin Singh,M,10th,Griffin High School,84,92,4,Charter,1468,917500
12832,12832,Dean Hernandez,M,9th,Griffin High School,89,70,4,Charter,1468,917500
12833,12833,Angelica Keller,F,11th,Griffin High School,69,85,4,Charter,1468,917500
12834,12834,Cheyenne Morgan,F,11th,Griffin High School,74,77,4,Charter,1468,917500
12835,12835,Kenneth Beasley,M,9th,Griffin High School,75,77,4,Charter,1468,917500
12836,12836,Sean Steele,M,12th,Griffin High School,80,77,4,Charter,1468,917500
12837,12837,Kimberly Thompson,F,9th,Griffin High School,86,94,4,Charter,1468,917500
12838,12838,Marcus Rodriguez,M,10th,Griffin High School,80,90,4,Charter,1468,917500
12839,12839,Jessica Lopez,F,9th,Griffin High School,86,92,4,Charter,1468,917500
12840,12840,Donna Carpenter,F,10th,Griffin High School,83,69,4,Charter,1468,917500
12841,12841,Jason Nelson,M,11th,Griffin High School,83,98,4,Charter,1468,917500
12842,12842,Nathaniel Hayes,M,10th,Griffin High School,89,98,4,Charter,1468,917500
12843,12843,Dr. Ryan Orozco DVM,M,12th,Griffin High School,99,89,4,Charter,1468,917500
12844,12844,Melissa Mcgrath,F,11th,Griffin High School,73,84,4,Charter,1468,917500
12845,12845,Jody Pearson,F,9th,Griffin High School,99,69,4,Charter,1468,917500
12846,12846,Diana Turner,F,10th,Griffin High School,72,78,4,Charter,1468,917500
12847,12847,Jessica Buck,F,9th,Griffin High School,86,71,4,Charter,1468,917500
12848,12848,Jody Ruiz,F,9th,Griffin High School,73,87,4,Charter,1468,917500
12849,12849,Jason Henry,M,11th,Griffin High School,74,70,4,Charter,1468,917500
12850,12850,Selena Watson,F,9th,Griffin High School,79,75,4,Charter,1468,917500
12851,12851,William Edwards,M,11th,Griffin High School,88,73,4,Charter,1468,917500
12852,12852,Richard Green,M,10th,Griffin High School,94,72,4,Charter,1468,917500
12853,12853,Janet Martin,F,9th,Griffin High School,82,68,4,Charter,1468,917500
12854,12854,Tammy Black,F,11th,Griffin High School,91,82,4,Charter,1468,917500
12855,12855,David Kelly,M,11th,Griffin High School,75,84,4,Charter,1468,917500
12856,12856,Andrea Young,F,11th,Griffin High School,70,83,4,Charter,1468,917500
12857,12857,Jessica Rogers,F,11th,Griffin High School,76,69,4,Charter,1468,917500
12858,12858,Denise Miles,F,12th,Griffin High School,93,76,4,Charter,1468,917500
12859,12859,Aaron Gould,M,12th,Griffin High School,78,77,4,Charter,1468,917500
12860,12860,David Hurley,M,9th,Griffin High School,88,68,4,Charter,1468,917500
12861,12861,Jason Chandler,M,11th,Griffin High School,82,78,4,Charter,1468,917500
12862,12862,Dominique Garcia,F,9th,Griffin High School,91,91,4,Charter,1468,917500
12863,12863,John Pennington,M,9th,Griffin High School,98,76,4,Charter,1468,917500
12864,12864,Joshua Rivera Jr.,M,9th,Griffin High School,70,93,4,Charter,1468,917500
12865,12865,Marc Harmon DDS,M,11th,Griffin High School,99,69,4,Charter,1468,917500
12866,12866,Diane Barber,F,11th,Griffin High School,99,83,4,Charter,1468,917500
12867,12867,Betty Reed,F,12th,Griffin High School,71,70,4,Charter,1468,917500
12868,12868,Kyle Hall,M,9th,Griffin High School,96,69,4,Charter,1468,917500
12869,12869,Ryan Lane,M,12th,Griffin High School,79,72,4,Charter,1468,917500
12870,12870,Terry Hughes,M,9th,Griffin High School,94,88,4,Charter,1468,917500
12871,12871,Randall Leon,M,12th,Griffin High School,85,95,4,Charter,1468,917500
12872,12872,Mr. Keith Peters DDS,M,11th,Griffin High School,90,86,4,Charter,1468,917500
12873,12873,Monique Silva,F,9th,Griffin High School,73,99,4,Charter,1468,917500
12874,12874,Dylan Cox,M,10th,Griffin High School,91,83,4,Charter,1468,917500
12875,12875,Amy Jennings,F,10th,Griffin High School,71,99,4,Charter,1468,917500
12876,12876,Nicholas Meyer,M,10th,Griffin High School,85,73,4,Charter,1468,917500
12877,12877,Christine Potter,F,10th,Griffin High School,89,80,4,Charter,1468,917500
12878,12878,Jay Ford,M,10th,Griffin High School,81,91,4,Charter,1468,917500
12879,12879,Ronald Miller,M,12th,Griffin High School,77,72,4,Charter,1468,917500
12880,12880,Michael Martin,M,11th,Griffin High School,99,81,4,Charter,1468,917500
12881,12881,Larry Diaz,M,12th,Griffin High School,86,87,4,Charter,1468,917500
12882,12882,John Rush,M,10th,Griffin High School,82,91,4,Charter,1468,917500
12883,12883,James Morrison,M,10th,Griffin High School,70,95,4,Charter,1468,917500
12884,12884,Anna Welch,F,12th,Griffin High School,69,77,4,Charter,1468,917500
12885,12885,Derrick Robinson,M,12th,Griffin High School,88,97,4,Charter,1468,917500
12886,12886,Susan Brown,F,10th,Griffin High School,74,87,4,Charter,1468,917500
12887,12887,James Jacobs,M,9th,Griffin High School,83,74,4,Charter,1468,917500
12888,12888,Christine Callahan,F,11th,Griffin High School,97,99,4,Charter,1468,917500
12889,12889,Aaron Griffin,M,11th,Griffin High School,88,72,4,Charter,1468,917500
12890,12890,Tammy Pearson,F,11th,Griffin High School,72,87,4,Charter,1468,917500
12891,12891,Lisa Martinez,F,12th,Griffin High School,97,96,4,Charter,1468,917500
12892,12892,Andrew Petty,M,10th,Griffin High School,96,90,4,Charter,1468,917500
12893,12893,Catherine Brown,F,12th,Griffin High School,76,84,4,Charter,1468,917500
12894,12894,Haley Strickland,F,10th,Griffin High School,70,75,4,Charter,1468,917500
12895,12895,Ashley Massey,F,10th,Griffin High School,76,90,4,Charter,1468,917500
12896,12896,Jared Hanson,M,9th,Griffin High School,83,89,4,Charter,1468,917500
12897,12897,Patricia Hall,F,12th,Griffin High School,74,95,4,Charter,1468,917500
12898,12898,Denise Snyder,F,10th,Griffin High School,74,77,4,Charter,1468,917500
12899,12899,John Miller,M,10th,Griffin High School,87,74,4,Charter,1468,917500
12900,12900,Sarah Simmons,F,9th,Griffin High School,69,71,4,Charter,1468,917500
12901,12901,Joseph Cruz,M,10th,Griffin High School,74,69,4,Charter,1468,917500
12902,12902,Elizabeth Lewis,F,10th,Griffin High School,99,89,4,Charter,1468,917500
12903,12903,Charles Jenkins,M,9th,Griffin High School,71,69,4,Charter,1468,917500
12904,12904,Thomas Smith,M,12th,Griffin High School,85,76,4,Charter,1468,917500
12905,12905,Aaron Wilkinson,M,11th,Griffin High School,95,86,4,Charter,1468,917500
12906,12906,Robert Sanchez,M,10th,Griffin High School,91,95,4,Charter,1468,917500
12907,12907,Samuel Taylor,M,11th,Griffin High School,94,88,4,Charter,1468,917500
12908,12908,Heather Cooper,F,12th,Griffin High School,95,72,4,Charter,1468,917500
12909,12909,James Smith,M,10th,Griffin High School,84,95,4,Charter,1468,917500
12910,12910,Michelle Banks,F,9th,Griffin High School,98,76,4,Charter,1468,917500
12911,12911,Stephen Li,M,9th,Griffin High School,72,99,4,Charter,1468,917500
12912,12912,Kelsey Walker,F,9th,Griffin High School,69,92,4,Charter,1468,917500
12913,12913,Albert Jones,M,10th,Griffin High School,74,79,4,Charter,1468,917500
12914,12914,Kyle Mejia,M,9th,Griffin High School,87,70,4,Charter,1468,917500
12915,12915,James West,M,10th,Griffin High School,71,78,4,Charter,1468,917500
12916,12916,Laura Miller,F,11th,Griffin High School,82,87,4,Charter,1468,917500
12917,12917,Amanda Freeman MD,F,12th,Griffin High School,76,81,4,Charter,1468,917500
12918,12918,Christopher Patterson,M,9th,Griffin High School,74,87,4,Charter,1468,917500
12919,12919,Geoffrey Stewart,M,9th,Griffin High School,99,86,4,Charter,1468,917500
12920,12920,Brett Powell,M,10th,Griffin High School,74,81,4,Charter,1468,917500
12921,12921,Joel Williams,M,11th,Griffin High School,81,74,4,Charter,1468,917500
12922,12922,Colleen Mason,F,11th,Griffin High School,93,93,4,Charter,1468,917500
12923,12923,Cassandra Wolf,F,12th,Griffin High School,84,85,4,Charter,1468,917500
12924,12924,Jeff Hall,M,12th,Griffin High School,78,86,4,Charter,1468,917500
12925,12925,Matthew Guerra,M,12th,Griffin High School,80,80,4,Charter,1468,917500
12926,12926,William Reyes,M,12th,Griffin High School,79,77,4,Charter,1468,917500
12927,12927,Sean Jones,M,12th,Griffin High School,97,83,4,Charter,1468,917500
12928,12928,Matthew Steele,M,12th,Griffin High School,79,89,4,Charter,1468,917500
12929,12929,Rhonda Olsen,F,10th,Griffin High School,80,75,4,Charter,1468,917500
12930,12930,Christina Thomas,F,12th,Griffin High School,98,86,4,Charter,1468,917500
12931,12931,Dr. Michelle Carlson,F,10th,Griffin High School,74,97,4,Charter,1468,917500
12932,12932,Calvin Gibson,M,10th,Griffin High School,84,78,4,Charter,1468,917500
12933,12933,Tom Patterson,M,12th,Griffin High School,74,92,4,Charter,1468,917500
12934,12934,Melissa Bennett,F,9th,Griffin High School,89,82,4,Charter,1468,917500
12935,12935,Jordan Hernandez,M,9th,Griffin High School,85,73,4,Charter,1468,917500
12936,12936,Kimberly Gonzales,F,9th,Griffin High School,87,75,4,Charter,1468,917500
12937,12937,Mitchell Alexander,M,10th,Griffin High School,75,70,4,Charter,1468,917500
12938,12938,Matthew Cooley,M,10th,Griffin High School,78,95,4,Charter,1468,917500
12939,12939,Gerald Horton,M,9th,Griffin High School,91,92,4,Charter,1468,917500
12940,12940,Dawn Day,F,10th,Griffin High School,70,95,4,Charter,1468,917500
12941,12941,Donald Walters,M,10th,Griffin High School,88,99,4,Charter,1468,917500
12942,12942,Joshua Medina,M,9th,Griffin High School,76,77,4,Charter,1468,917500
12943,12943,Evan Mitchell,M,12th,Griffin High School,91,90,4,Charter,1468,917500
12944,12944,Richard Morgan,M,11th,Griffin High School,80,77,4,Charter,1468,917500
12945,12945,Daniel Miller,M,11th,Griffin High School,94,68,4,Charter,1468,917500
12946,12946,Dr. Stephen Vargas,M,11th,Griffin High School,72,68,4,Charter,1468,917500
12947,12947,Richard Davis,M,11th,Griffin High School,89,80,4,Charter,1468,917500
12948,12948,Nancy Rivera,F,9th,Griffin High School,71,81,4,Charter,1468,917500
12949,12949,Kimberly Bell,F,12th,Griffin High School,74,98,4,Charter,1468,917500
12950,12950,Joseph Nicholson,M,12th,Griffin High School,78,73,4,Charter,1468,917500
12951,12951,Erik Robertson,M,12th,Griffin High School,97,82,4,Charter,1468,917500
12952,12952,Michael Watts,M,10th,Griffin High School,97,99,4,Charter,1468,917500
12953,12953,Ashley Shah,F,10th,Griffin High School,69,79,4,Charter,1468,917500
12954,12954,Christy Maldonado,F,10th,Griffin High School,76,70,4,Charter,1468,917500
12955,12955,Priscilla Fleming,F,9th,Griffin High School,86,78,4,Charter,1468,917500
12956,12956,Christopher Butler,M,9th,Griffin High School,75,82,4,Charter,1468,917500
12957,12957,Toni Scott,F,11th,Griffin High School,94,79,4,Charter,1468,917500
12958,12958,Douglas Soto,M,11th,Griffin High School,72,92,4,Charter,1468,917500
12959,12959,Ashley Harrington,F,10th,Griffin High School,92,94,4,Charter,1468,917500
12960,12960,Pam Clay,F,11th,Griffin High School,75,69,4,Charter,1468,917500
12961,12961,Daniel Floyd,M,9th,Griffin High School,99,82,4,Charter,1468,917500
12962,12962,Brandy Davis,F,9th,Griffin High School,97,92,4,Charter,1468,917500
12963,12963,Douglas Church,M,9th,Griffin High School,85,81,4,Charter,1468,917500
12964,12964,Colleen Frederick DVM,F,9th,Griffin High School,88,92,4,Charter,1468,917500
12965,12965,Thomas Davis,M,10th,Griffin High School,81,87,4,Charter,1468,917500
12966,12966,Charles Sullivan,M,9th,Griffin High School,77,86,4,Charter,1468,917500
12967,12967,Brett Mccoy,M,11th,Griffin High School,78,70,4,Charter,1468,917500
12968,12968,Maria Reynolds,F,10th,Griffin High School,87,90,4,Charter,1468,917500
12969,12969,Wendy Johnson,F,9th,Griffin High School,79,96,4,Charter,1468,917500
12970,12970,Deborah Walker,F,9th,Griffin High School,91,95,4,Charter,1468,917500
12971,12971,Allen Harris,M,9th,Griffin High School,73,88,4,Charter,1468,917500
12972,12972,Andrew Torres,M,12th,Griffin High School,75,95,4,Charter,1468,917500
12973,12973,Andrew Jenkins,M,10th,Griffin High School,89,84,4,Charter,1468,917500
12974,12974,Brenda Arnold,F,9th,Griffin High School,85,94,4,Charter,1468,917500
12975,12975,Melissa Patton,F,10th,Griffin High School,97,88,4,Charter,1468,917500
12976,12976,Amy Gay,F,12th,Griffin High School,82,89,4,Charter,1468,917500
12977,12977,Jonathan Cochran,M,10th,Griffin High School,94,86,4,Charter,1468,917500
12978,12978,Caroline Elliott,F,9th,Griffin High School,69,80,4,Charter,1468,917500
12979,12979,Shawn Butler,M,10th,Griffin High School,69,84,4,Charter,1468,917500
12980,12980,Robert Brooks,M,10th,Griffin High School,96,96,4,Charter,1468,917500
12981,12981,Kristina Pitts,F,9th,Griffin High School,79,83,4,Charter,1468,917500
12982,12982,Walter Flynn,M,10th,Griffin High School,80,86,4,Charter,1468,917500
12983,12983,Todd Camacho,M,9th,Griffin High School,71,81,4,Charter,1468,917500
12984,12984,Chad Poole,M,12th,Griffin High School,95,96,4,Charter,1468,917500
12985,12985,Anthony Robinson,M,9th,Griffin High School,74,78,4,Charter,1468,917500
12986,12986,Roberta Curtis,F,10th,Griffin High School,80,95,4,Charter,1468,917500
12987,12987,Gabrielle Marshall,F,9th,Griffin High School,92,91,4,Charter,1468,917500
12988,12988,Jerome Burnett,M,11th,Griffin High School,91,97,4,Charter,1468,917500
12989,12989,Candace Smith,F,9th,Griffin High School,85,78,4,Charter,1468,917500
12990,12990,Dr. Harry Chang,M,11th,Griffin High School,80,78,4,Charter,1468,917500
12991,12991,Jacob Lindsey,M,11th,Griffin High School,80,80,4,Charter,1468,917500
12992,12992,Tara Beltran,F,11th,Griffin High School,95,92,4,Charter,1468,917500
12993,12993,Judy Warren,F,9th,Griffin High School,91,68,4,Charter,1468,917500
12994,12994,Elizabeth Avila,F,12th,Griffin High School,75,71,4,Charter,1468,917500
12995,12995,Angela Smith,F,10th,Griffin High School,93,75,4,Charter,1468,917500
12996,12996,Timothy Knight,M,10th,Griffin High School,99,91,4,Charter,1468,917500
12997,12997,Taylor Grant MD,F,9th,Griffin High School,87,72,4,Charter,1468,917500
12998,12998,Amber Phillips,F,10th,Griffin High School,77,86,4,Charter,1468,917500
12999,12999,Courtney Morgan,F,10th,Griffin High School,87,99,4,Charter,1468,917500
13000,13000,Nathan Cochran,M,9th,Griffin High School,94,77,4,Charter,1468,917500
13001,13001,Patrick Silva,M,12th,Griffin High School,99,92,4,Charter,1468,917500
13002,13002,Christopher Spencer,M,10th,Griffin High School,98,77,4,Charter,1468,917500
13003,13003,Carla Hill,F,11th,Griffin High School,86,73,4,Charter,1468,917500
13004,13004,James Hoffman,M,10th,Griffin High School,83,79,4,Charter,1468,917500
13005,13005,Christian Stevenson,M,9th,Griffin High School,73,71,4,Charter,1468,917500
13006,13006,Natalie Harrison,F,9th,Griffin High School,83,78,4,Charter,1468,917500
13007,13007,Tiffany Perez,F,9th,Griffin High School,69,69,4,Charter,1468,917500
13008,13008,Jason Romero,M,11th,Griffin High School,95,75,4,Charter,1468,917500
13009,13009,Michael Mack,M,10th,Griffin High School,81,84,4,Charter,1468,917500
13010,13010,Brittany Thomas,F,10th,Griffin High School,82,69,4,Charter,1468,917500
13011,13011,Jeffrey Mann,M,9th,Griffin High School,81,69,4,Charter,1468,917500
13012,13012,Jasmine Rivera,F,9th,Griffin High School,79,80,4,Charter,1468,917500
13013,13013,Ashley Trujillo,F,11th,Griffin High School,69,80,4,Charter,1468,917500
13014,13014,Kristina Rangel,F,9th,Griffin High School,87,87,4,Charter,1468,917500
13015,13015,Kenneth Tucker,M,10th,Griffin High School,78,98,4,Charter,1468,917500
13016,13016,Lauren Johnson,F,9th,Griffin High School,82,96,4,Charter,1468,917500
13017,13017,Colleen Wolf,F,10th,Griffin High School,92,83,4,Charter,1468,917500
13018,13018,Matthew Brown,M,10th,Griffin High School,86,84,4,Charter,1468,917500
13019,13019,Mrs. Renee Thomas DDS,F,10th,Griffin High School,92,69,4,Charter,1468,917500
13020,13020,Donald Arnold,M,9th,Griffin High School,72,72,4,Charter,1468,917500
